,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
0,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,Ia-norm/2009Y/LRIS phase-band : 6.02B,1.1265978,0.16174096,0.088,1.2,6.02,B,0.83071643,0.16928354,8.279689,0.015248045
1,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2012cg/KAST phase-band : 9.55B,0.82594734,0.061142217,0.074,0.6,9.55,B,0.94266075,0.05733926,8.541278,0.016176661
2,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2012fr/KAST phase-band : 8.26B,0.2679009,0.026724087,0.08,-1.8,8.26,B,0.98974496,0.010255056,9.026264,0.017225696
3,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB4,Ia-norm/2009Y/WFCCD phase-band : 12.36B,1.3737646,0.27975434,0.092,2.0,12.36,B,0.57202506,0.4279749,8.62251,0.017669078
4,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2009ig/KAST phase-band : 14.18B,0.4910522,0.17697243,0.08,0.2,14.18,B,0.8564811,0.14351895,9.307072,0.017694052
5,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2011fe/SNIFS phase-band : 11.36B,0.5382888,0.13601561,0.072,-0.4,11.36,B,0.9065325,0.09346747,9.714157,0.0179228
6,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2012ht/KAST phase-band : 10.32B,0.536873,0.14220954,0.072,0.2,10.32,B,0.8822178,0.117782146,9.52537,0.018074704
7,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia 91bg-like/2015ac/KAST phase-band : u-,0.96176475,0.1255166,0.072,1.6,u,-,0.8399407,0.16005929,9.837069,0.018387044
8,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB1,Ia-norm/2013dy/HET-LRS phase-band : 15.45B,0.6826779,0.4045895,0.07,2.0,15.45,B,0.36899582,0.6310042,9.278565,0.020573316
9,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : 10.22B,0.45413196,0.044048958,0.074,-2.0,10.22,B,0.98437345,0.015626568,10.738379,0.020611092
10,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2011by/KAST phase-band : 5.25B,0.31614915,0.013923903,0.074,-1.8,5.25,B,0.9946952,0.005304811,11.03494,0.021018932
11,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB3,Ia-norm/2017erp/KAST phase-band : 4.36B,0.7414024,0.007470372,0.076,-1.6,4.36,B,0.9965051,0.003494943,9.852567,0.021188315
12,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia 99aa-like/1999aa/MARK-III phase-band : 8.0B,0.4573392,0.037270363,0.092,-2.0,8.0,B,0.9875139,0.012486118,10.422118,0.021758074
13,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,Ia-norm/2011fe/KAST phase-band : -16.69B,1.1624776,0.026998853,0.098,1.0,-16.69,B,0.97325486,0.02674515,11.92287,0.022928596
14,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB1,Ia-pec/2013bh/HET-LRS phase-band : 13.0V,0.17106663,0.24676007,0.08,-2.0,13.0,V,0.85775167,0.14224833,11.519039,0.02425061
15,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sa,Ia-pec/2000cx/KAST phase-band : 5.0B,0.31142887,0.029722137,0.082,-1.4,5.0,B,0.98554367,0.01445631,13.035661,0.024320262
16,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-norm/2011fe/STIS phase-band : 2.81B,0.017014256,0.14425057,0.068,-2.0,2.81,B,0.9414747,0.058525346,13.5171,0.02480202
17,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sa,Ia-pec/2000cx/KAST phase-band : 4.0B,0.22813442,0.03725089,0.082,-2.0,4.0,B,0.98552126,0.0144787235,13.37162,0.024947053
18,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB1,Ib/2005bf/WFCCD phase-band : -19.0B,1.369463,0.09722229,0.062,1.2,-19.0,B,0.8416646,0.1583354,12.454819,0.024959557
19,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia 91T-like/1991T/UV-Schmidt phase-band : 6.0B,0.5880709,0.1067195,0.064,-0.4,6.0,B,0.9245843,0.075415686,14.0126505,0.025711287
20,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,super_chandra/2009dc/ALFOSC phase-band : 10.0B,0.64245385,0.0008857821,0.062,-1.4,10.0,B,0.99958503,0.00041495715,14.258561,0.026162498
21,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-norm/2017erp/RSS phase-band : -16.99B,1.8716959,0.07854042,0.112,2.0,-16.99,B,0.8488871,0.15111291,13.463425,0.026450736
22,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB3,Ia-norm/2009Y/Other phase-band : -5.64B,0.676955,0.16266628,0.108,-0.2,-5.64,B,0.8576155,0.14238453,13.090511,0.02666092
23,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,super_chandra/2007if/SNIFS phase-band : 1.52B,1.1773256,0.009474056,0.06,0.4,1.52,B,0.99098474,0.009015283,14.5309515,0.026662296
24,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-norm/2012fr/RSS phase-band : -14.19B,1.43067,0.17645998,0.118,1.8,-14.19,B,0.7047083,0.29529175,13.586412,0.026744906
25,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sa,super_chandra/2007if/SNIFS phase-band : 6.48B,1.9651723,0.08762806,0.06,2.0,6.48,B,0.8552405,0.14475945,14.601399,0.02679156
26,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-norm/2009ig/Other phase-band : -13.8B,0.8889155,0.18960336,0.116,1.6,-13.8,B,0.700519,0.29948094,14.291013,0.027642192
27,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,super_chandra/2007if/SNIFS phase-band : -3.5B,0.59811527,0.005315409,0.06,-1.4,-3.5,B,0.99759835,0.0024016348,15.694541,0.028797323
28,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,Ia-norm/2012cg/KAST phase-band : -13.49B,1.0932221,0.0263121,0.104,1.0,-13.49,B,0.9740108,0.025989197,15.194087,0.02956048
29,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,Ic-BL/1998bw/DFOSC phase-band : -1.0B,1.6441399,0.016642887,0.13,2.0,-1.0,B,0.9775352,0.022464817,15.546637,0.029612642
30,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,Ia-norm/2017erp/KAST phase-band : -10.69B,0.88766545,0.06392941,0.104,0.8,-10.69,B,0.94093215,0.05906782,15.927645,0.03005216
31,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ic-BL/2018gep/FLOYDS-N phase-band : 4.24V,1.0283067,0.02458017,0.124,0.4,4.24,V,0.9801866,0.019813443,15.878148,0.030831356
32,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB2,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,1.3950108,0.014096277,0.15,2.0,-5.0,B,0.9660845,0.03391551,16.032862,0.03125314
33,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ic-BL/2006aj/FORS2 phase-band : 5.03B,1.8952471,0.014505339,0.134,1.8,5.03,B,0.9809983,0.019001735,16.493065,0.031475317
34,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ic-BL/1998bw/DFOSC phase-band : -5.6B,2.0632524,0.050837126,0.148,2.0,-5.6,B,0.93012464,0.06987539,16.286272,0.03162383
35,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ib/2015ah/KAST phase-band : 4.47B,0.9734395,0.0110963145,0.054,0.4,4.47,B,0.9865407,0.013459309,17.15717,0.031655293
36,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB3,Ia-CSM-(ambigious)/2002ic/BC-duPont phase-band : 6.0B,1.1131934,0.005214567,0.054,0.0,6.0,B,0.9950039,0.004996137,17.054266,0.032923292
37,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB2,Ic-BL/1998bw/DFOSC phase-band : 2.0B,1.7004355,0.06465472,0.14,1.8,2.0,B,0.8654188,0.13458121,17.124226,0.033976637
38,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia 99aa-like/iPTF14bdn/YFOSC phase-band : -10.66B,0.5259555,0.007939347,0.11,-1.6,-10.66,B,0.9958272,0.0041728048,17.598392,0.034439124
39,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sb,II/iPTF14flu/ALFOSC phase-band : u-,1.3959225,0.016609905,0.04,0.8,u,-,0.9818463,0.018153744,18.77788,0.034645535
40,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sa,II/2016bkv/FLOYDS-N phase-band : 23.83B,1.9124211,0.020974122,0.038,1.8,23.83,B,0.96517324,0.034826763,18.954576,0.03477904
41,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sa,SLSN-IIn/PTF10fel/HET-LRS phase-band : 12.0R,1.9727864,0.23069854,0.038,2.0,12.0,R,0.67873544,0.32126456,18.297277,0.03573687
42,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB1,Ic-BL/2006aj/FORS2 phase-band : 3.04B,1.4419422,0.31218332,0.0,2.0,3.04,B,0.48340413,0.51659584,16.776245,0.035770245
43,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-CSM/2019fcg/EFOSC2-NTT phase-band : u-,2.427496,0.0049611023,0.042,2.0,u,-,0.9896839,0.010316089,19.189045,0.035800457
44,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB2,Ic-BL/2002ap/FOSC phase-band : -5.31B,1.5882769,0.38125265,0.15,1.8,-5.31,B,0.40916696,0.590833,15.823424,0.03629226
45,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,SLSN-I/PTF10bfz/ISIS phase-band : -2.0B,0.8609124,0.014001888,0.122,-0.8,-2.0,B,0.99301076,0.006989254,19.841282,0.03640602
46,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,S0,Ia-pec/2000cx/KAST phase-band : 0.4B,0.42304495,0.25123683,0.048,-0.2,0.4,B,0.8048282,0.19517176,20.004238,0.036705025
47,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-norm/2012fr/KAST phase-band : 2.28B,1.0618175,0.19682936,0.0,2.0,2.28,B,0.6217694,0.37823057,20.249226,0.03715454
48,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,Ibn/2010al/X-Shooter phase-band : 11.82B,0.987292,0.00028694374,0.144,0.4,11.82,B,0.99978906,0.00021093398,20.37335,0.03800998
49,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sa,SLSN-Ib/2010md/DBSP phase-band : 22.0B,1.1018782,0.0019767631,0.14,0.4,22.0,B,0.9983315,0.0016685005,20.032797,0.0380129
50,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,IIb-flash/2013cu_early/AFOSC phase-band : -1.06V,0.60353196,0.0035114496,0.15,-1.6,-1.06,V,0.9988677,0.0011323337,18.564354,0.03819826
51,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,IIb/1993J/BC-Ekar phase-band : -16.15B,0.6323825,0.013500048,0.15,-0.6,-16.15,B,0.9933266,0.006673409,18.98223,0.038270622
52,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,E,II/2007od/LRIS phase-band : 5.19B,1.1230894,0.0021626365,0.148,0.4,5.19,B,0.9983716,0.0016284283,21.084501,0.03868716
53,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB1,Ia-norm/2013dy/HET-LRS phase-band : -5.74B,0.73284924,0.1969397,0.0,0.6,-5.74,B,0.75129634,0.24870364,18.743828,0.03904964
54,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-norm/2012fr/KAST phase-band : -5.65B,0.21447483,0.18581372,0.118,-2.0,-5.65,B,0.9048329,0.09516712,20.137903,0.039178804
55,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB1,Ibn/2005la/DEIMOS phase-band : -1.35B,0.7617398,0.11823894,0.036,-0.4,-1.35,B,0.8899628,0.11003721,19.209173,0.039282564
56,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB3,Ia 99aa-like/1999aa/DIS phase-band : -6.0B,0.21016675,0.20010924,0.118,-2.0,-6.0,B,0.90411735,0.09588264,19.209196,0.039282613
57,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,SB3,II/2013fs/ALFOSC phase-band : 6.24B,1.1590142,0.009960886,0.15,0.4,6.24,B,0.98941046,0.010589545,19.622313,0.039481513
58,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sb,SLSN-I/PTF10aagc/DBSP phase-band : u-,1.3893092,0.05108849,0.144,0.4,u,-,0.9584897,0.04151029,20.808794,0.039560445
59,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia-CSM-(ambigious)/2002ic/BC-Magellan phase-band : 2.0B,0.55151695,0.035742346,0.038,-1.8,2.0,B,0.9801483,0.019851692,21.609974,0.03965133
60,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.33697176,0.16876023,0.12,-2.0,-10.0,B,0.9166639,0.08333612,20.205822,0.039697096
61,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,Ia 91bg-like/1999by/FAST phase-band : -3.0B,0.5637426,0.24780373,0.0,-0.4,-3.0,B,0.74626017,0.25373986,21.85641,0.040103503
62,T2m3ws-20220817.141216-0035.p12_SN_binned.txt,Sc,II/2014cn/DBSP phase-band : 10.31B,0.28149533,0.113195926,0.148,-1.8,10.31,B,0.94343615,0.056563836,20.179138,0.04052036
